CustomerID,Age,Gender,Income,Location,HighestEducation,CreditScore,Profession,DisposableIncome
7856,27,1,606000.0,0,2,722,0,109000.0
7857,21,1,778000.0,2,1,679,1,303000.0
7858,26,0,477000.0,1,3,667,1,105000.0
7859,18,1,697000.0,1,0,655,0,98000.0
7860,48,1,2466000.0,2,0,689,0,937000.0
7861,70,1,1970000.0,0,1,743,3,394000.0
7862,42,0,1705000.0,1,1,705,1,341000.0
7863,18,0,898000.0,0,1,690,3,99000.0
7864,30,1,691000.0,1,1,617,1,145000.0
7865,33,0,479000.0,0,1,635,1,96000.0
7866,24,0,1869000.0,1,1,646,0,542000.0
7867,52,0,907000.0,0,0,682,2,571000.0
7868,52,1,1490000.0,0,3,695,1,283000.0
7869,22,0,371000.0,0,2,784,2,89000.0
7870,50,0,1039000.0,2,2,711,1,114000.0
7871,62,0,1540000.0,0,1,679,1,447000.0
7872,68,1,1811000.0,0,1,741,1,127000.0
7873,80,1,4275000.0,1,2,747,3,770000.0
7874,26,0,1032000.0,1,3,706,0,124000.0
7875,80,1,1814000.0,2,2,691,3,490000.0
7876,34,0,2238000.0,1,1,770,2,313000.0
7877,31,1,1574000.0,0,0,710,1,236000.0
7878,44,1,588000.0,2,1,638,2,76000.0
7879,31,1,2071000.0,2,1,682,0,186000.0
7880,45,0,607000.0,2,2,719,0,219000.0
7881,20,1,1073000.0,0,1,680,1,150000.0
7882,36,1,1365000.0,0,0,727,0,259000.0
7883,59,1,1341000.0,1,0,626,0,456000.0
7884,39,0,808000.0,1,0,743,1,32000.0
7885,42,0,927000.0,1,1,680,1,158000.0
7886,47,1,403000.0,2,2,671,0,157000.0
7887,57,0,1479000.0,0,1,741,0,325000.0
7888,18,1,727000.0,1,0,697,1,138000.0
7889,48,0,2640000.0,0,1,671,1,343000.0
7890,35,1,925000.0,2,1,692,0,157000.0
7891,42,0,891000.0,0,1,692,0,169000.0
7892,55,0,1040000.0,0,1,674,0,218000.0
7893,22,0,503000.0,2,0,716,0,176000.0
7894,24,0,812000.0,1,2,696,0,154000.0
7895,18,0,490000.0,0,1,741,1,137000.0
7896,31,1,1364000.0,0,1,618,1,464000.0
7897,59,1,2144000.0,2,3,702,2,815000.0
7898,38,1,601000.0,0,2,766,1,132000.0
7899,19,1,986000.0,0,1,673,1,197000.0
7900,32,0,1550000.0,0,0,689,0,279000.0
7901,18,0,1569000.0,2,1,768,0,377000.0
7902,23,0,529000.0,0,1,583,0,95000.0
7903,45,1,2041000.0,2,0,778,0,367000.0
7904,22,0,844000.0,1,3,726,0,203000.0
7905,56,0,1196000.0,0,0,700,0,251000.0
7906,38,1,1043000.0,2,2,747,0,229000.0
7907,41,1,547000.0,2,0,685,1,126000.0
7908,35,1,718000.0,0,1,646,0,208000.0
7909,51,1,2091000.0,2,0,682,1,481000.0
7910,51,1,2740000.0,1,2,681,2,411000.0
7911,45,0,1474000.0,1,0,678,1,560000.0
7912,48,1,1111000.0,1,1,713,0,256000.0
7913,36,1,2644000.0,1,1,703,1,820000.0
7914,48,0,2299000.0,2,2,710,0,460000.0
7915,34,0,986000.0,2,1,772,1,365000.0
7916,40,0,371000.0,1,0,685,0,74000.0
7917,35,0,1631000.0,1,1,770,0,245000.0
7918,33,1,1919000.0,1,1,764,0,614000.0
7919,29,0,1517000.0,1,3,596,1,137000.0
7920,47,0,533000.0,1,2,640,0,171000.0
7921,59,1,1545000.0,2,1,637,0,772000.0
7922,57,0,4070000.0,1,1,779,1,1099000.0
7923,21,0,900000.0,1,1,697,1,243000.0
7924,59,1,3259000.0,0,0,678,0,1206000.0
7925,35,0,1314000.0,2,0,635,1,250000.0
7926,49,1,1288000.0,1,1,751,0,309000.0
7927,26,0,1881000.0,2,1,681,1,809000.0
7928,42,0,855000.0,0,1,594,1,60000.0
7929,44,0,640000.0,0,1,784,0,134000.0
7930,18,0,390000.0,1,0,698,1,269000.0
7931,49,1,1218000.0,1,0,760,1,146000.0
7932,60,1,1541000.0,1,0,699,1,216000.0
7933,37,1,774000.0,1,1,674,0,209000.0
7934,60,0,2933000.0,0,2,699,0,675000.0
7935,37,1,1137000.0,2,1,721,0,262000.0
7936,52,1,2220000.0,1,2,664,0,733000.0
7937,18,0,508000.0,2,0,609,0,66000.0
7938,76,1,1306000.0,1,0,587,3,248000.0
7939,62,0,520000.0,1,0,702,2,140000.0
7940,35,0,921000.0,0,1,718,1,203000.0
7941,18,1,800000.0,1,0,691,0,176000.0
7942,44,1,1011000.0,1,2,650,1,111000.0
7943,18,0,694000.0,1,0,673,0,97000.0
7944,46,0,1370000.0,0,1,703,0,329000.0
7945,46,1,931000.0,2,1,715,0,400000.0
7946,25,1,702000.0,0,0,695,1,77000.0
7947,56,0,942000.0,1,1,665,3,170000.0
7948,52,0,812000.0,1,1,767,0,195000.0
7949,54,0,2143000.0,1,0,655,0,450000.0
7950,40,1,623000.0,2,2,650,0,112000.0
7951,18,0,1256000.0,2,1,682,2,377000.0
7952,54,0,586000.0,1,0,758,0,105000.0
7953,35,0,2257000.0,1,1,733,0,542000.0
7954,19,1,970000.0,2,0,697,1,213000.0
7955,60,1,1322000.0,0,2,647,0,145000.0
7956,71,1,2515000.0,0,1,656,3,1811000.0
7957,39,0,1923000.0,2,1,685,1,327000.0
7958,72,0,1845000.0,2,0,678,2,332000.0
7959,41,1,1637000.0,1,2,675,0,262000.0
7960,34,1,1020000.0,2,0,769,1,326000.0
7961,30,1,2009000.0,2,1,850,1,362000.0
7962,64,1,1452000.0,1,1,661,3,174000.0
7963,28,1,1021000.0,2,1,733,3,184000.0
7964,51,1,2232000.0,1,2,745,0,937000.0
7965,31,1,965000.0,0,2,673,0,106000.0
7966,33,1,1560000.0,0,0,660,1,203000.0
7967,55,0,2098000.0,0,1,653,1,1574000.0
7968,34,0,3786000.0,1,0,727,0,644000.0
7969,33,1,970000.0,0,1,728,0,194000.0
7970,56,0,1830000.0,0,1,754,1,238000.0
7971,63,1,1839000.0,1,1,806,1,331000.0
7972,49,0,2127000.0,1,2,726,1,298000.0
7973,30,0,955000.0,0,1,705,0,38000.0
7974,32,0,1284000.0,0,1,653,1,218000.0
7975,41,0,1231000.0,0,1,738,0,222000.0
7976,44,0,1592000.0,2,0,553,0,271000.0
7977,25,0,352000.0,1,1,679,2,56000.0
7978,50,1,985000.0,1,0,596,0,69000.0
7979,41,0,3307000.0,1,1,683,0,1554000.0
7980,18,0,1771000.0,1,1,740,1,407000.0
7981,26,0,947000.0,0,0,787,2,104000.0
7982,32,1,1194000.0,1,0,581,1,119000.0
7983,38,1,1430000.0,2,1,761,0,343000.0
7984,68,1,2092000.0,2,1,686,3,418000.0
7985,43,0,853000.0,0,2,698,1,171000.0
7986,27,0,679000.0,0,1,743,2,95000.0
7987,43,1,847000.0,1,1,692,0,347000.0
7988,34,1,838000.0,0,1,662,0,109000.0
7989,44,0,2608000.0,0,1,671,0,496000.0
7990,48,0,695000.0,0,1,657,2,111000.0
7991,58,0,3698000.0,2,1,706,1,740000.0
7992,39,0,1368000.0,1,1,762,1,260000.0
7993,64,1,821000.0,0,1,742,3,197000.0
7994,53,0,989000.0,1,1,704,1,267000.0
7995,29,0,1214000.0,1,1,667,1,219000.0
7996,73,0,838000.0,1,1,715,3,134000.0
7997,44,1,870000.0,2,0,790,1,191000.0
7998,27,1,537000.0,1,1,653,2,188000.0
7999,64,1,2020000.0,1,1,737,2,869000.0
8000,71,0,781000.0,0,0,721,3,180000.0
8001,39,1,593000.0,0,2,663,0,89000.0
8002,32,0,2116000.0,2,1,712,0,381000.0
8003,37,0,815000.0,1,0,679,0,73000.0
8004,50,0,912000.0,2,0,656,0,301000.0
8005,59,1,1545000.0,1,0,651,1,278000.0
8006,48,0,1383000.0,2,2,663,2,332000.0
8007,41,1,662000.0,1,0,641,1,73000.0
8008,62,0,1062000.0,0,1,797,3,223000.0
8009,35,0,1518000.0,2,1,652,1,395000.0
8010,55,0,829000.0,0,1,778,1,149000.0
8011,35,0,1174000.0,1,2,719,0,200000.0
8012,46,0,3156000.0,2,2,614,0,726000.0
8013,38,0,950000.0,0,1,658,0,133000.0
8014,39,0,1804000.0,0,0,717,2,686000.0
8015,34,0,551000.0,0,0,666,0,160000.0
8016,60,0,1748000.0,1,2,709,1,280000.0
8017,29,0,1587000.0,2,0,606,1,428000.0
8018,28,0,815000.0,0,2,702,1,155000.0
8019,71,0,4093000.0,1,1,693,3,778000.0
8020,54,0,1128000.0,1,0,795,0,180000.0
8021,18,1,517000.0,1,1,666,0,78000.0
8022,31,0,1870000.0,2,2,735,0,468000.0
8023,18,0,1810000.0,1,1,765,0,380000.0
8024,25,1,493000.0,1,1,754,0,64000.0
8025,18,1,1022000.0,2,1,757,0,184000.0
8026,37,1,777000.0,2,1,696,1,163000.0
8027,22,1,525000.0,1,1,721,1,278000.0
8028,40,0,728000.0,1,1,670,1,153000.0
8029,18,0,795000.0,0,0,729,1,103000.0
8030,41,1,1907000.0,2,0,645,0,439000.0
8031,33,1,873000.0,2,0,660,1,79000.0
8032,62,1,1778000.0,0,1,802,3,284000.0
8033,61,1,1082000.0,1,1,747,1,108000.0
8034,51,0,1054000.0,1,0,621,1,411000.0
8035,35,0,687000.0,1,1,717,1,330000.0
8036,69,1,544000.0,1,0,650,3,120000.0
8037,18,1,634000.0,0,1,734,1,323000.0
8038,18,1,1626000.0,2,1,719,0,260000.0
8039,38,1,357000.0,2,2,710,1,61000.0
8040,73,0,3477000.0,1,3,668,3,834000.0
8041,36,0,1266000.0,0,1,772,0,747000.0
8042,37,1,1015000.0,1,1,667,0,152000.0
8043,18,1,711000.0,1,1,711,0,71000.0
8044,54,0,1473000.0,0,0,689,0,707000.0
8045,54,0,3356000.0,0,3,630,0,235000.0
8046,51,0,1464000.0,2,1,683,3,146000.0
8047,30,0,890000.0,2,1,615,0,151000.0
8048,29,1,3760000.0,1,1,729,0,865000.0
8049,20,0,885000.0,1,1,668,0,257000.0
8050,41,0,569000.0,2,2,682,0,159000.0
8051,23,1,915000.0,0,0,731,0,238000.0
8052,22,0,653000.0,1,1,669,1,85000.0
8053,33,1,865000.0,1,1,590,2,138000.0
8054,32,0,1929000.0,0,1,717,0,521000.0
8055,31,1,1557000.0,1,1,665,1,280000.0
8056,46,0,568000.0,0,2,683,3,119000.0
8057,41,0,482000.0,2,1,727,2,87000.0
8058,35,1,1137000.0,2,1,650,0,159000.0
8059,42,1,1885000.0,2,1,717,1,490000.0
8060,25,0,299000.0,2,1,702,0,12000.0
8061,41,1,1869000.0,2,1,697,0,318000.0
8062,42,0,4485000.0,1,2,687,0,762000.0
8063,18,1,1294000.0,2,0,712,0,233000.0
8064,54,0,780000.0,1,0,731,0,320000.0
8065,26,0,1286000.0,1,1,613,0,270000.0
8066,41,0,1451000.0,0,2,738,2,653000.0
8067,57,0,3342000.0,1,1,682,1,602000.0
8068,53,0,2911000.0,1,3,614,0,437000.0
8069,40,0,629000.0,2,0,689,0,107000.0
8070,34,0,1402000.0,2,1,649,0,547000.0
8071,54,0,994000.0,0,2,754,2,318000.0
8072,50,0,2410000.0,0,2,628,0,892000.0
8073,30,1,871000.0,1,1,709,0,192000.0
8074,28,1,943000.0,0,1,711,0,292000.0
8075,18,1,1120000.0,2,1,719,0,134000.0
8076,42,1,992000.0,2,2,732,0,198000.0
8077,38,1,1163000.0,2,1,674,1,186000.0
8078,57,1,1725000.0,1,1,641,0,586000.0
8079,45,0,911000.0,1,0,594,2,210000.0
8080,60,0,1577000.0,0,1,707,3,205000.0
8081,29,0,672000.0,2,1,672,3,67000.0
8082,57,0,646000.0,1,0,758,0,103000.0
8083,32,1,1128000.0,1,2,731,2,135000.0
8084,51,1,2139000.0,0,1,769,0,1048000.0
8085,18,0,1341000.0,2,1,625,1,456000.0
8086,43,1,1623000.0,2,0,651,2,276000.0
8087,18,0,1185000.0,0,0,722,0,273000.0
8088,35,0,1014000.0,0,0,766,0,274000.0
8089,46,1,924000.0,0,1,821,1,222000.0
8090,32,1,779000.0,0,0,721,0,109000.0
8091,24,1,852000.0,2,1,701,1,111000.0
8092,52,1,1175000.0,2,3,742,0,141000.0
8093,38,0,1294000.0,0,0,669,3,246000.0
8094,32,0,940000.0,1,3,660,0,207000.0
8095,40,0,391000.0,1,0,728,2,106000.0
8096,79,1,3220000.0,2,2,735,1,676000.0
8097,57,0,1770000.0,2,1,697,3,248000.0
8098,57,0,505000.0,0,0,657,1,86000.0
8099,46,1,991000.0,1,2,750,0,159000.0
8100,42,1,964000.0,2,0,633,1,231000.0
8101,18,1,819000.0,1,1,705,3,147000.0
8102,29,0,2794000.0,0,1,719,1,587000.0
8103,32,0,549000.0,2,0,669,0,82000.0
8104,18,0,492000.0,2,1,773,1,79000.0
8105,22,1,1443000.0,1,0,696,1,144000.0
8106,18,0,844000.0,1,1,677,2,135000.0
8107,39,1,2008000.0,2,1,592,0,261000.0
8108,52,1,993000.0,1,0,850,0,159000.0
8109,56,0,2177000.0,1,0,692,0,697000.0
8110,46,0,923000.0,0,0,621,1,166000.0
8111,25,1,753000.0,1,0,651,1,181000.0
8112,18,1,488000.0,2,1,756,1,146000.0
8113,18,1,2193000.0,0,1,649,1,592000.0
8114,20,0,508000.0,2,0,719,0,152000.0
8115,26,0,493000.0,0,1,729,0,54000.0
8116,37,1,2447000.0,0,1,682,1,710000.0
8117,24,1,1097000.0,1,0,663,0,154000.0
8118,45,0,2315000.0,1,0,711,3,486000.0
8119,36,0,656000.0,2,0,728,0,295000.0
8120,40,1,1726000.0,1,2,619,0,604000.0
8121,57,0,2762000.0,0,1,590,0,552000.0
8122,22,1,495000.0,1,1,756,0,203000.0
8123,46,0,1614000.0,2,2,729,3,274000.0
8124,39,1,1117000.0,0,3,715,0,123000.0
8125,34,1,859000.0,2,1,662,0,172000.0
8126,53,0,872000.0,1,1,756,3,201000.0
8127,53,1,1627000.0,0,1,755,1,260000.0
8128,25,1,712000.0,2,0,703,3,171000.0
8129,37,1,773000.0,1,2,685,0,386000.0
8130,44,0,2415000.0,1,1,719,0,290000.0
8131,35,1,1088000.0,2,1,713,0,196000.0
8132,48,1,495000.0,0,0,670,0,148000.0
8133,44,0,951000.0,2,2,620,0,143000.0
8134,67,1,722000.0,1,1,712,2,347000.0
8135,18,0,523000.0,2,0,692,3,194000.0
8136,38,0,1147000.0,1,0,735,3,206000.0
8137,26,0,1272000.0,0,1,785,0,165000.0
8138,49,0,1919000.0,2,1,637,0,365000.0
8139,18,1,523000.0,0,0,723,0,37000.0
8140,45,1,877000.0,2,0,628,0,298000.0
8141,30,0,1390000.0,1,2,770,1,417000.0
8142,28,1,1291000.0,0,0,650,1,207000.0
8143,18,0,667000.0,1,0,663,0,67000.0
8144,33,1,1422000.0,2,1,670,1,256000.0
8145,56,0,895000.0,1,0,713,2,125000.0
8146,39,0,382000.0,2,1,714,2,92000.0
8147,49,0,1979000.0,0,1,730,0,416000.0
8148,64,1,1700000.0,1,0,761,3,238000.0
8149,43,0,975000.0,1,0,685,2,351000.0
8150,31,0,955000.0,2,0,666,0,86000.0
8151,47,0,2193000.0,2,1,653,0,219000.0
8152,31,0,1127000.0,2,2,707,0,406000.0
8153,32,1,240000.0,0,1,699,2,79000.0
8154,18,0,297000.0,1,1,630,0,56000.0
8155,53,1,2239000.0,2,0,736,0,605000.0
8156,34,0,1587000.0,2,2,678,1,540000.0
8157,42,1,2045000.0,1,1,776,2,511000.0
8158,24,0,1902000.0,0,1,691,1,533000.0
8159,46,1,2166000.0,1,0,646,1,347000.0
8160,28,0,414000.0,2,0,713,1,199000.0
8161,37,1,1110000.0,1,2,752,0,111000.0
8162,53,1,844000.0,2,1,721,2,127000.0
8163,51,1,1396000.0,2,1,762,0,307000.0
8164,39,0,494000.0,1,0,661,0,143000.0
8165,18,1,838000.0,1,1,732,0,159000.0
8166,80,1,809000.0,0,2,761,1,170000.0
8167,66,0,1420000.0,2,2,717,1,241000.0
8168,50,0,2638000.0,2,1,754,1,633000.0
8169,28,0,683000.0,2,1,705,0,82000.0
8170,38,0,880000.0,2,2,757,1,229000.0
8171,31,1,1205000.0,2,2,734,0,217000.0
8172,58,1,1711000.0,1,2,684,3,291000.0
8173,43,0,1548000.0,2,2,681,3,232000.0
8174,28,1,646000.0,1,1,729,0,116000.0
8175,32,0,753000.0,0,1,680,0,211000.0
8176,56,1,1404000.0,2,1,711,1,126000.0
8177,64,1,2404000.0,0,1,701,1,1154000.0
8178,62,1,1001000.0,1,1,656,3,180000.0
8179,51,1,1017000.0,1,0,696,0,386000.0
8180,36,0,356000.0,0,0,674,1,85000.0
8181,18,0,575000.0,2,0,713,0,75000.0
8182,44,0,1313000.0,1,1,710,0,302000.0
8183,39,0,1506000.0,1,0,687,1,181000.0
8184,42,1,782000.0,1,1,692,0,289000.0
8185,40,0,1390000.0,1,2,631,3,208000.0
8186,20,1,1095000.0,1,1,738,0,164000.0
8187,48,1,508000.0,1,1,675,0,147000.0
8188,49,0,671000.0,0,1,750,0,121000.0
8189,50,0,1844000.0,2,2,606,1,332000.0
8190,54,0,1544000.0,2,2,737,0,309000.0
8191,49,1,1319000.0,2,1,684,0,673000.0
8192,33,1,649000.0,2,1,767,0,52000.0
8193,38,0,535000.0,0,1,762,0,75000.0
8194,41,0,1269000.0,0,0,816,2,228000.0
8195,41,0,1403000.0,2,2,747,0,281000.0
8196,54,1,504000.0,1,1,661,0,86000.0
8197,49,0,1198000.0,2,1,748,0,168000.0
8198,71,0,3823000.0,1,1,711,3,956000.0
8199,73,1,1881000.0,1,0,664,3,320000.0
8200,41,1,731000.0,0,1,746,1,344000.0
8201,18,1,891000.0,1,1,703,0,356000.0
8202,58,0,1091000.0,0,0,829,1,196000.0
8203,31,1,1994000.0,2,0,721,0,359000.0
8204,27,1,608000.0,0,2,689,2,67000.0
8205,34,0,2003000.0,1,1,596,1,461000.0
8206,33,1,568000.0,1,1,597,0,85000.0
8207,49,0,1296000.0,1,0,679,3,324000.0
8208,18,0,987000.0,2,0,736,1,109000.0
8209,23,1,1586000.0,0,1,754,1,508000.0
8210,45,0,1764000.0,2,1,748,3,335000.0
8211,49,1,662000.0,0,2,603,2,265000.0
8212,49,0,1098000.0,2,0,666,0,231000.0
8213,28,0,1399000.0,2,2,657,0,224000.0
8214,25,1,1581000.0,1,1,742,1,269000.0
8215,32,1,578000.0,2,1,683,0,46000.0
8216,43,0,733000.0,2,1,762,0,191000.0
8217,62,1,782000.0,0,2,702,3,399000.0
8218,18,0,715000.0,2,0,683,0,79000.0
8219,36,1,1386000.0,1,2,692,1,125000.0
8220,20,0,883000.0,2,0,630,0,494000.0
8221,18,1,902000.0,0,1,674,2,99000.0
8222,54,0,1256000.0,0,1,725,1,301000.0
8223,48,1,1481000.0,2,3,693,1,400000.0
8224,46,1,1082000.0,2,1,627,1,216000.0
8225,53,0,458000.0,0,0,565,0,41000.0
8226,32,1,550000.0,1,0,631,1,226000.0
8227,33,0,1178000.0,2,0,645,1,200000.0
8228,72,0,1268000.0,1,1,745,3,495000.0
8229,36,1,837000.0,1,1,639,0,310000.0
8230,51,0,2113000.0,2,0,676,1,1310000.0
8231,40,0,1688000.0,1,0,638,1,388000.0
8232,18,0,569000.0,0,1,717,1,91000.0
8233,18,1,1507000.0,1,0,734,1,196000.0
8234,31,0,910000.0,0,1,729,1,73000.0
8235,55,0,2003000.0,2,1,695,0,501000.0
8236,51,1,1587000.0,1,3,710,0,333000.0
8237,53,1,833000.0,0,0,746,1,75000.0
8238,25,1,1547000.0,0,2,682,0,464000.0
8239,64,1,936000.0,2,1,690,3,309000.0
8240,25,1,740000.0,1,0,751,3,525000.0
8241,43,0,1321000.0,0,2,695,1,225000.0
8242,39,0,804000.0,0,0,703,0,145000.0
8243,37,1,693000.0,2,3,766,0,166000.0
8244,60,1,1821000.0,1,1,681,1,874000.0
8245,29,1,1545000.0,1,1,739,0,216000.0
8246,19,0,1136000.0,0,1,734,0,307000.0
8247,40,0,674000.0,1,0,711,0,202000.0
8248,34,1,3486000.0,1,2,707,0,767000.0
8249,80,1,1512000.0,1,1,624,3,287000.0
8250,50,1,1267000.0,1,2,793,1,317000.0
8251,33,1,239000.0,1,1,689,0,57000.0
8252,24,0,486000.0,1,1,731,0,92000.0
8253,18,1,1278000.0,1,0,749,0,268000.0
8254,24,1,4094000.0,0,0,718,2,532000.0
8255,41,0,2178000.0,0,1,763,0,632000.0
8256,61,0,848000.0,1,1,745,2,195000.0
8257,56,1,1722000.0,1,1,608,0,155000.0
8258,43,1,966000.0,2,1,698,0,174000.0
8259,35,0,886000.0,0,1,593,1,159000.0
8260,44,0,619000.0,2,1,685,0,93000.0
8261,32,0,1320000.0,0,1,657,0,304000.0
8262,65,0,787000.0,2,1,653,1,165000.0
8263,37,1,388000.0,2,2,707,0,89000.0
8264,38,1,1013000.0,2,2,732,0,101000.0
8265,18,1,199000.0,0,0,618,0,22000.0
8266,37,1,727000.0,0,1,808,1,153000.0
8267,52,0,1755000.0,1,1,722,1,333000.0
8268,23,0,1768000.0,0,2,696,0,442000.0
8269,28,0,1322000.0,0,1,695,0,357000.0
8270,51,0,1146000.0,0,1,613,1,172000.0
8271,18,0,624000.0,0,1,666,0,137000.0
8272,55,1,737000.0,1,0,646,2,140000.0
8273,32,1,2139000.0,1,1,665,0,278000.0
8274,34,1,557000.0,0,1,730,2,106000.0
8275,23,1,1068000.0,2,2,659,0,438000.0
8276,45,1,1617000.0,2,1,719,1,146000.0
8277,76,1,762000.0,0,3,730,3,198000.0
8278,51,0,335000.0,1,0,711,1,37000.0
8279,27,1,1435000.0,2,2,799,0,1205000.0
8280,57,0,747000.0,1,2,714,0,209000.0
8281,35,0,1080000.0,1,0,772,1,302000.0
8282,60,0,913000.0,2,1,793,0,164000.0
8283,52,1,1487000.0,0,1,693,0,238000.0
8284,18,1,875000.0,1,0,850,1,341000.0
8285,24,1,1496000.0,2,1,764,1,165000.0
8286,54,1,1870000.0,1,2,648,3,617000.0
8287,42,0,1297000.0,2,1,762,0,272000.0
8288,24,1,2709000.0,0,3,667,0,867000.0
8289,30,1,530000.0,0,0,726,0,95000.0
8290,18,1,734000.0,0,0,755,1,147000.0
8291,38,0,1516000.0,1,0,743,0,273000.0
8292,73,0,368000.0,0,0,668,3,77000.0
8293,52,1,2788000.0,0,1,658,0,446000.0
8294,72,0,1457000.0,0,1,647,2,758000.0
8295,53,1,1421000.0,0,0,778,0,412000.0
8296,55,0,1049000.0,2,1,745,0,210000.0
8297,69,1,1920000.0,2,1,762,1,518000.0
8298,45,0,1197000.0,1,0,612,0,96000.0
8299,37,1,541000.0,2,0,738,0,168000.0
8300,55,0,941000.0,2,0,667,1,254000.0
8301,61,1,1601000.0,2,0,644,1,112000.0
8302,32,0,2123000.0,2,1,633,0,467000.0
8303,29,1,705000.0,2,0,703,0,92000.0
8304,42,1,608000.0,0,1,687,0,128000.0
8305,52,0,1354000.0,1,0,726,0,311000.0
8306,51,1,1106000.0,2,1,705,1,144000.0
8307,18,0,1225000.0,2,1,733,2,196000.0
8308,68,0,1052000.0,1,1,692,3,200000.0
8309,30,0,501000.0,2,1,660,1,135000.0
8310,36,1,2355000.0,2,1,748,0,495000.0
8311,26,0,736000.0,1,1,728,0,206000.0
8312,80,0,1078000.0,0,1,699,3,75000.0
8313,43,1,834000.0,0,1,700,0,125000.0
8314,27,1,1672000.0,1,0,679,2,502000.0
8315,52,0,4094000.0,0,1,731,0,696000.0
8316,51,1,867000.0,0,1,731,0,208000.0
8317,37,1,1113000.0,0,2,650,1,178000.0
8318,52,0,1528000.0,0,1,781,0,183000.0
8319,27,1,326000.0,2,0,690,0,108000.0
8320,32,0,889000.0,1,2,679,3,187000.0
8321,18,1,1840000.0,0,0,760,0,258000.0
8322,20,0,813000.0,0,1,733,0,472000.0
8323,67,1,2845000.0,1,1,727,3,512000.0
8324,64,0,1240000.0,2,0,731,3,335000.0
8325,40,1,340000.0,0,0,759,3,119000.0
8326,64,0,2414000.0,0,1,645,3,579000.0
8327,37,0,798000.0,2,0,669,1,64000.0
8328,36,0,2198000.0,1,1,777,1,1011000.0
8329,40,1,1091000.0,0,0,664,0,109000.0
8330,38,0,965000.0,0,0,645,2,203000.0
8331,36,0,1186000.0,1,0,720,0,166000.0
8332,57,0,1446000.0,2,0,678,0,448000.0
8333,42,1,487000.0,1,1,730,0,63000.0
8334,50,0,2438000.0,0,2,692,1,561000.0
8335,55,1,1321000.0,2,1,678,0,92000.0
8336,45,0,1374000.0,2,2,651,2,591000.0
8337,25,0,1133000.0,2,1,725,0,238000.0
8338,19,1,1143000.0,1,0,688,0,411000.0
8339,42,1,2215000.0,1,2,708,0,797000.0
8340,37,0,1518000.0,1,1,659,1,531000.0
8341,41,0,478000.0,0,1,721,2,158000.0
8342,39,0,1078000.0,1,1,699,3,140000.0
8343,78,1,1044000.0,2,1,695,2,230000.0
8344,20,0,1046000.0,0,1,724,0,115000.0
8345,18,1,837000.0,0,1,596,2,159000.0
8346,44,0,4125000.0,0,3,647,1,1444000.0
8347,34,0,529000.0,2,1,690,0,63000.0
8348,44,0,1346000.0,1,2,706,0,485000.0
8349,48,1,1316000.0,2,1,717,0,382000.0
8350,59,1,967000.0,1,0,667,0,145000.0
8351,18,0,707000.0,0,0,715,0,106000.0
8352,31,1,2928000.0,0,1,679,1,264000.0
8353,46,0,1457000.0,2,1,661,0,350000.0
8354,51,1,2389000.0,1,0,728,1,836000.0
8355,72,0,1252000.0,0,1,737,3,163000.0
8356,54,0,2454000.0,2,3,733,2,540000.0
8357,39,1,840000.0,2,2,709,0,118000.0
8358,26,1,603000.0,1,1,717,3,60000.0
8359,31,0,359000.0,1,0,717,0,255000.0
8360,31,1,514000.0,1,0,746,0,87000.0
8361,49,0,1128000.0,0,0,774,2,609000.0
8362,43,1,2542000.0,2,1,753,0,788000.0
8363,20,0,800000.0,1,1,629,2,112000.0
8364,33,1,1011000.0,2,0,675,3,273000.0
8365,53,0,2034000.0,0,0,785,0,427000.0
8366,45,0,891000.0,0,0,620,0,116000.0
8367,48,0,763000.0,1,1,678,0,107000.0
8368,45,0,881000.0,0,2,794,1,123000.0
8369,64,0,2904000.0,2,2,641,3,436000.0
8370,43,0,1100000.0,2,0,660,1,506000.0
8371,34,1,1124000.0,0,1,694,1,169000.0
8372,26,0,598000.0,0,1,632,1,120000.0
8373,43,1,2883000.0,0,3,742,0,519000.0
8374,18,1,2064000.0,2,1,726,0,310000.0
8375,37,1,1187000.0,0,1,757,0,119000.0
8376,36,1,1700000.0,1,1,620,0,221000.0
8377,19,1,527000.0,1,0,726,2,100000.0
8378,26,1,1764000.0,2,1,698,0,423000.0
8379,52,0,1956000.0,0,2,621,0,567000.0
8380,43,1,634000.0,0,1,798,0,108000.0
8381,41,1,1802000.0,0,3,650,2,144000.0
8382,44,0,1485000.0,1,1,722,1,416000.0
8383,41,0,1094000.0,1,0,682,0,284000.0
8384,58,0,2014000.0,1,2,728,0,262000.0
8385,41,1,976000.0,1,0,673,0,400000.0
8386,18,0,653000.0,1,0,743,1,150000.0
8387,64,1,1666000.0,2,1,777,3,633000.0
8388,45,1,1137000.0,2,2,706,3,284000.0
8389,31,1,726000.0,0,1,618,1,102000.0
8390,21,1,1886000.0,0,1,639,2,283000.0
8391,45,1,902000.0,1,1,789,1,379000.0
8392,38,0,1017000.0,0,1,728,0,295000.0
8393,63,0,1438000.0,2,3,690,3,302000.0
8394,34,0,677000.0,2,1,754,0,162000.0
8395,27,0,2047000.0,0,1,684,3,287000.0
8396,53,0,558000.0,1,0,744,0,223000.0
8397,53,1,1604000.0,2,1,604,1,529000.0
8398,42,1,1224000.0,0,2,679,1,355000.0
8399,50,1,1822000.0,1,2,657,1,583000.0
8400,39,0,1026000.0,0,1,629,0,174000.0
