CustomerID,Age,Gender,Location,HighestEducation,Income,CreditScore,Profession,DisposableIncome
6938,33,Male,Rural,Graduation,1151000.0,661,Self-employed,92000.0
6939,33,Female,Urban,Graduation,1951000.0,666,Salaried,683000.0
6940,20,Male,Suburb,Graduation,1325000.0,722,Salaried,530000.0
6941,33,Female,Rural,HighSchool,271000.0,799,Salaried,54000.0
6942,54,Female,Suburb,HighSchool,1060000.0,647,Retired,233000.0
6943,59,Male,Suburb,HighSchool,348000.0,665,Self-employed,94000.0
6944,54,Male,Suburb,Masters,3254000.0,702,Retired,1464000.0
6945,18,Male,Rural,HighSchool,654000.0,676,Self-employed,72000.0
6946,56,Male,Rural,Graduation,874000.0,589,Business,184000.0
6947,18,Female,Urban,Graduation,1101000.0,780,Self-employed,165000.0
6948,53,Male,Urban,Graduation,1267000.0,647,Salaried,519000.0
6949,34,Female,Suburb,Graduation,1178000.0,716,Self-employed,294000.0
6950,50,Male,Rural,HighSchool,249000.0,737,Salaried,32000.0
6951,20,Female,Suburb,Graduation,558000.0,645,Self-employed,179000.0
6952,57,Female,Urban,Graduation,1130000.0,714,Retired,203000.0
6953,18,Female,Suburb,Graduation,568000.0,732,Self-employed,165000.0
6954,29,Male,Suburb,Masters,1434000.0,597,Salaried,86000.0
6955,25,Male,Rural,Graduation,802000.0,690,Salaried,176000.0
6956,18,Female,Suburb,Graduation,1165000.0,720,Self-employed,175000.0
6957,41,Male,Suburb,Graduation,357000.0,748,Salaried,232000.0
6958,67,Male,Rural,Masters,7834000.0,612,Retired,627000.0
6959,80,Male,Rural,Graduation,1525000.0,705,Retired,336000.0
6960,41,Female,Urban,Masters,1878000.0,746,Business,357000.0
6961,56,Female,Rural,Graduation,2232000.0,716,Self-employed,312000.0
6962,43,Female,Suburb,Graduation,3420000.0,737,Self-employed,547000.0
6963,47,Male,Urban,HighSchool,655000.0,736,Salaried,118000.0
6964,34,Male,Urban,Graduation,1805000.0,655,Salaried,162000.0
6965,42,Female,Urban,HighSchool,593000.0,746,Self-employed,107000.0
6966,48,Male,Urban,Graduation,2433000.0,737,Salaried,389000.0
6967,31,Male,Suburb,HighSchool,1018000.0,675,Self-employed,234000.0
6968,38,Female,Suburb,Graduation,791000.0,696,Salaried,174000.0
6969,39,Male,Suburb,HighSchool,1067000.0,741,Salaried,245000.0
6970,52,Male,Suburb,Masters,1219000.0,764,Salaried,110000.0
6971,24,Male,Urban,Graduation,762000.0,690,Business,145000.0
6972,39,Male,Suburb,Masters,1093000.0,719,Business,197000.0
6973,68,Male,Urban,Graduation,1867000.0,768,Self-employed,355000.0
6974,57,Female,Rural,Masters,4320000.0,674,Self-employed,691000.0
6975,60,Male,Suburb,HighSchool,544000.0,777,Self-employed,49000.0
6976,40,Male,Rural,Graduation,1688000.0,656,Self-employed,236000.0
6977,44,Female,Rural,Graduation,1285000.0,691,Retired,321000.0
6978,55,Female,Suburb,HighSchool,575000.0,738,Self-employed,46000.0
6979,63,Male,Urban,Graduation,1440000.0,759,Business,230000.0
6980,18,Female,Rural,HighSchool,783000.0,710,Salaried,282000.0
6981,20,Female,Suburb,Graduation,1659000.0,607,Retired,348000.0
6982,59,Male,Rural,HighSchool,1168000.0,690,Self-employed,245000.0
6983,35,Male,Rural,HighSchool,745000.0,688,Business,119000.0
6984,29,Male,Suburb,HighSchool,705000.0,693,Salaried,134000.0
6985,21,Female,Rural,Graduation,730000.0,761,Self-employed,80000.0
6986,31,Male,Urban,Graduation,1288000.0,644,Retired,155000.0
6987,18,Male,Urban,Graduation,480000.0,695,Salaried,58000.0
6988,71,Female,Rural,Masters,2828000.0,691,Business,933000.0
6989,39,Male,Rural,Graduation,3191000.0,688,Salaried,319000.0
6990,39,Female,Suburb,Graduation,1096000.0,654,Retired,219000.0
6991,48,Female,Urban,Masters,4167000.0,711,Salaried,958000.0
6992,54,Male,Rural,Graduation,2271000.0,680,Self-employed,250000.0
6993,54,Female,Urban,Masters,5215000.0,666,Salaried,1147000.0
6994,56,Male,Rural,Graduation,347000.0,675,Salaried,42000.0
6995,30,Male,Suburb,Graduation,1321000.0,671,Self-employed,264000.0
6996,35,Male,Suburb,HighSchool,1018000.0,651,Salaried,285000.0
6997,51,Female,Urban,HighSchool,1372000.0,660,Self-employed,137000.0
6998,32,Female,Urban,Graduation,2267000.0,625,Self-employed,725000.0
6999,39,Male,Rural,Graduation,1934000.0,787,Retired,387000.0
7000,45,Male,Rural,HighSchool,968000.0,709,Self-employed,203000.0
7001,51,Male,Rural,HighSchool,570000.0,694,Self-employed,131000.0
7002,18,Female,Urban,Graduation,387000.0,750,Salaried,43000.0
7003,50,Female,Suburb,Graduation,3037000.0,713,Salaried,486000.0
7004,36,Female,Suburb,Masters,1517000.0,730,Self-employed,137000.0
7005,50,Female,Urban,Masters,2043000.0,708,Retired,327000.0
7006,51,Female,Suburb,Masters,3869000.0,787,Salaried,426000.0
7007,64,Male,Urban,Graduation,1779000.0,828,Retired,320000.0
7008,60,Male,Rural,Graduation,968000.0,793,Salaried,155000.0
7009,60,Female,Urban,Masters,1150000.0,545,Self-employed,196000.0
7010,61,Male,Suburb,HighSchool,854000.0,669,Self-employed,179000.0
7011,44,Male,Urban,HighSchool,891000.0,672,Self-employed,205000.0
7012,40,Female,Urban,HighSchool,1205000.0,766,Salaried,337000.0
7013,53,Female,Urban,Masters,2363000.0,679,Self-employed,260000.0
7014,50,Male,Urban,Graduation,1570000.0,683,Salaried,157000.0
7015,35,Female,Suburb,Graduation,669000.0,675,Retired,100000.0
7016,46,Female,Rural,Masters,3914000.0,683,Salaried,2035000.0
7017,39,Male,Suburb,Graduation,6156000.0,698,Self-employed,1539000.0
7018,27,Male,Suburb,Masters,3472000.0,728,Salaried,1250000.0
7019,59,Male,Rural,Graduation,3132000.0,695,Salaried,313000.0
7020,40,Male,Suburb,Graduation,1642000.0,693,Self-employed,115000.0
7021,70,Female,Rural,Graduation,1127000.0,676,Retired,440000.0
7022,18,Male,Rural,HighSchool,381000.0,711,Salaried,145000.0
7023,31,Male,Urban,HighSchool,998000.0,606,Salaried,329000.0
7024,40,Male,Suburb,HighSchool,1263000.0,613,Self-employed,278000.0
7025,57,Male,Rural,Graduation,1047000.0,649,Salaried,178000.0
7026,45,Male,Suburb,HighSchool,1078000.0,730,Business,248000.0
7027,44,Female,Suburb,Graduation,1536000.0,616,Retired,276000.0
7028,23,Male,Rural,Masters,2180000.0,747,Self-employed,523000.0
7029,22,Female,Urban,Graduation,1281000.0,705,Salaried,295000.0
7030,44,Female,Rural,Graduation,1780000.0,645,Salaried,481000.0
7031,19,Male,Urban,HighSchool,226000.0,725,Salaried,25000.0
7032,32,Female,Rural,PostDoc,7130000.0,653,Self-employed,2068000.0
7033,47,Female,Rural,HighSchool,1785000.0,700,Salaried,196000.0
7034,25,Male,Urban,Graduation,1114000.0,674,Self-employed,568000.0
7035,64,Male,Urban,PostDoc,2294000.0,749,Retired,367000.0
7036,58,Female,Suburb,Masters,3511000.0,740,Salaried,421000.0
7037,18,Female,Rural,Graduation,482000.0,750,Salaried,145000.0
7038,26,Male,Suburb,Graduation,2636000.0,762,Self-employed,633000.0
7039,18,Male,Suburb,Graduation,923000.0,736,Salaried,74000.0
7040,28,Male,Urban,Graduation,871000.0,714,Salaried,139000.0
7041,51,Male,Urban,HighSchool,1232000.0,607,Salaried,209000.0
7042,33,Female,Suburb,Masters,1560000.0,701,Business,172000.0
7043,46,Male,Urban,Masters,2020000.0,598,Salaried,323000.0
7044,18,Male,Rural,Graduation,673000.0,636,Self-employed,54000.0
7045,51,Male,Urban,Graduation,2148000.0,738,Salaried,494000.0
7046,31,Male,Urban,HighSchool,837000.0,640,Self-employed,134000.0
7047,40,Male,Rural,HighSchool,1368000.0,723,Salaried,164000.0
7048,38,Male,Urban,Graduation,597000.0,690,Salaried,60000.0
7049,20,Male,Suburb,HighSchool,330000.0,690,Self-employed,63000.0
7050,22,Female,Suburb,Masters,1294000.0,682,Salaried,246000.0
7051,54,Female,Suburb,Masters,4430000.0,724,Salaried,886000.0
7052,45,Male,Urban,Graduation,720000.0,684,Salaried,79000.0
7053,55,Male,Urban,PostDoc,2471000.0,678,Salaried,247000.0
7054,44,Male,Urban,HighSchool,1728000.0,719,Self-employed,397000.0
7055,42,Male,Suburb,Masters,2888000.0,695,Salaried,809000.0
7056,18,Male,Urban,Graduation,1719000.0,642,Business,945000.0
7057,35,Male,Rural,Graduation,1238000.0,695,Retired,409000.0
7058,39,Female,Urban,Graduation,3303000.0,635,Salaried,1354000.0
7059,69,Male,Suburb,Graduation,911000.0,699,Self-employed,100000.0
7060,50,Male,Rural,Masters,2186000.0,760,Salaried,525000.0
7061,63,Female,Rural,Graduation,1533000.0,653,Retired,261000.0
7062,48,Female,Suburb,Graduation,1319000.0,742,Salaried,409000.0
7063,29,Male,Rural,HighSchool,372000.0,730,Salaried,56000.0
7064,41,Male,Rural,Masters,2888000.0,623,Salaried,1444000.0
7065,43,Male,Rural,Graduation,777000.0,705,Salaried,140000.0
7066,25,Male,Rural,HighSchool,338000.0,758,Salaried,105000.0
7067,34,Male,Rural,HighSchool,204000.0,670,Salaried,20000.0
7068,36,Male,Urban,HighSchool,531000.0,668,Self-employed,122000.0
7069,64,Male,Suburb,Graduation,1934000.0,658,Self-employed,193000.0
7070,18,Female,Suburb,Graduation,1157000.0,712,Self-employed,266000.0
7071,58,Female,Urban,Masters,2369000.0,618,Salaried,355000.0
7072,25,Male,Urban,Graduation,803000.0,640,Salaried,297000.0
7073,19,Male,Suburb,Graduation,832000.0,656,Salaried,424000.0
7074,57,Male,Suburb,PostDoc,2754000.0,605,Business,330000.0
7075,50,Male,Urban,Masters,6794000.0,617,Salaried,1223000.0
7076,58,Male,Urban,HighSchool,536000.0,655,Business,80000.0
7077,52,Female,Rural,Masters,1689000.0,682,Self-employed,355000.0
7078,70,Female,Urban,Graduation,1900000.0,763,Self-employed,171000.0
7079,48,Female,Urban,Graduation,879000.0,752,Salaried,79000.0
7080,37,Female,Rural,Graduation,1361000.0,722,Salaried,395000.0
7081,45,Female,Rural,Graduation,647000.0,806,Self-employed,71000.0
7082,58,Female,Suburb,Masters,2819000.0,696,Retired,395000.0
7083,28,Female,Suburb,HighSchool,551000.0,740,Self-employed,72000.0
7084,30,Male,Urban,HighSchool,487000.0,679,Salaried,58000.0
7085,35,Male,Rural,Graduation,1120000.0,732,Salaried,134000.0
7086,18,Female,Rural,HighSchool,447000.0,667,Salaried,58000.0
7087,42,Female,Suburb,Graduation,1158000.0,606,Salaried,185000.0
7088,18,Male,Suburb,Graduation,1469000.0,685,Self-employed,426000.0
7089,40,Male,Urban,Graduation,3396000.0,765,Self-employed,883000.0
7090,52,Male,Rural,PostDoc,948000.0,611,Self-employed,85000.0
7091,32,Female,Suburb,Graduation,1107000.0,648,Salaried,399000.0
7092,65,Male,Urban,HighSchool,558000.0,712,Retired,106000.0
7093,18,Female,Urban,Graduation,844000.0,729,Self-employed,287000.0
7094,57,Female,Urban,HighSchool,1200000.0,747,Salaried,168000.0
7095,50,Female,Suburb,Masters,8027000.0,750,Salaried,4977000.0
7096,18,Male,Suburb,Graduation,853000.0,699,Salaried,136000.0
7097,80,Male,Suburb,Masters,3462000.0,637,Self-employed,485000.0
7098,39,Male,Suburb,HighSchool,506000.0,748,Salaried,106000.0
7099,26,Male,Suburb,Masters,1100000.0,656,Salaried,407000.0
7100,18,Male,Rural,Graduation,603000.0,651,Salaried,145000.0
7101,36,Female,Rural,HighSchool,536000.0,780,Salaried,75000.0
7102,38,Male,Rural,Masters,1663000.0,683,Business,150000.0
7103,41,Female,Rural,Masters,4456000.0,712,Salaried,668000.0
7104,35,Female,Urban,Graduation,1089000.0,746,Self-employed,163000.0
7105,49,Male,Urban,Graduation,2029000.0,704,Self-employed,690000.0
7106,34,Female,Rural,Graduation,1480000.0,704,Salaried,192000.0
7107,18,Female,Suburb,Graduation,1613000.0,780,Salaried,855000.0
7108,37,Male,Rural,Masters,803000.0,651,Self-employed,145000.0
7109,18,Male,Rural,Graduation,1189000.0,707,Business,250000.0
7110,45,Male,Urban,HighSchool,964000.0,719,Salaried,212000.0
7111,25,Male,Suburb,Graduation,1068000.0,591,Salaried,235000.0
7112,42,Female,Urban,Graduation,2426000.0,664,Salaried,146000.0
7113,59,Male,Suburb,Graduation,1609000.0,636,Salaried,274000.0
7114,25,Female,Urban,Graduation,1743000.0,744,Salaried,331000.0
7115,55,Male,Rural,HighSchool,1046000.0,704,Salaried,387000.0
7116,33,Male,Suburb,HighSchool,835000.0,691,Salaried,317000.0
7117,66,Female,Urban,Graduation,2144000.0,688,Retired,386000.0
7118,34,Female,Rural,Graduation,1157000.0,755,Self-employed,255000.0
7119,27,Male,Urban,Graduation,2530000.0,694,Business,557000.0
7120,50,Male,Urban,Masters,4166000.0,715,Self-employed,958000.0
7121,33,Female,Urban,Graduation,1223000.0,659,Salaried,416000.0
7122,27,Female,Rural,Graduation,1261000.0,744,Retired,227000.0
7123,32,Male,Suburb,Graduation,1582000.0,752,Salaried,285000.0
7124,39,Male,Urban,Graduation,2045000.0,618,Salaried,429000.0
7125,60,Male,Rural,HighSchool,2265000.0,673,Salaried,589000.0
7126,18,Male,Urban,Graduation,1576000.0,650,Business,221000.0
7127,40,Female,Suburb,HighSchool,741000.0,709,Salaried,141000.0
7128,49,Female,Urban,Graduation,1021000.0,706,Salaried,153000.0
7129,42,Female,Rural,Graduation,2326000.0,730,Salaried,535000.0
7130,59,Male,Urban,HighSchool,1156000.0,665,Salaried,173000.0
7131,38,Female,Urban,PostDoc,1900000.0,695,Self-employed,570000.0
7132,37,Male,Suburb,HighSchool,1193000.0,679,Salaried,143000.0
7133,48,Female,Suburb,Graduation,3245000.0,630,Salaried,552000.0
7134,41,Male,Suburb,Graduation,1403000.0,642,Self-employed,154000.0
7135,34,Male,Urban,Masters,4378000.0,602,Salaried,788000.0
7136,47,Female,Rural,HighSchool,1291000.0,763,Retired,361000.0
7137,30,Male,Urban,Graduation,678000.0,637,Salaried,115000.0
7138,30,Female,Urban,HighSchool,874000.0,680,Salaried,114000.0
7139,32,Female,Urban,Graduation,513000.0,777,Self-employed,41000.0
7140,60,Male,Urban,Graduation,2061000.0,672,Salaried,144000.0
7141,18,Female,Suburb,HighSchool,351000.0,742,Salaried,49000.0
7142,45,Male,Suburb,HighSchool,946000.0,678,Self-employed,227000.0
7143,40,Male,Suburb,HighSchool,1135000.0,714,Retired,102000.0
7144,18,Female,Suburb,Graduation,746000.0,686,Salaried,134000.0
7145,44,Female,Rural,Masters,5287000.0,637,Salaried,582000.0
7146,47,Male,Urban,Graduation,948000.0,794,Salaried,171000.0
7147,48,Male,Urban,Masters,816000.0,749,Salaried,188000.0
7148,18,Male,Urban,Graduation,988000.0,688,Salaried,89000.0
7149,60,Female,Rural,Graduation,3419000.0,653,Salaried,444000.0
7150,28,Female,Rural,Graduation,1163000.0,656,Self-employed,186000.0
7151,50,Male,Suburb,Masters,1808000.0,683,Salaried,633000.0
7152,51,Female,Urban,HighSchool,403000.0,651,Salaried,97000.0
7153,26,Male,Urban,Graduation,857000.0,698,Salaried,206000.0
7154,49,Male,Rural,Masters,1359000.0,762,Business,326000.0
7155,34,Female,Urban,Masters,2260000.0,673,Salaried,565000.0
7156,18,Male,Rural,HighSchool,691000.0,766,Self-employed,62000.0
7157,57,Male,Suburb,Graduation,1043000.0,644,Salaried,52000.0
7158,28,Female,Rural,HighSchool,585000.0,751,Business,58000.0
7159,27,Male,Urban,HighSchool,1396000.0,755,Self-employed,209000.0
7160,33,Male,Rural,HighSchool,596000.0,752,Self-employed,143000.0
7161,44,Female,Rural,Graduation,1158000.0,721,Self-employed,232000.0
7162,39,Female,Suburb,Graduation,1497000.0,696,Self-employed,180000.0
7163,48,Female,Urban,HighSchool,440000.0,746,Salaried,97000.0
7164,19,Male,Urban,HighSchool,959000.0,707,Self-employed,58000.0
7165,28,Male,Suburb,Graduation,956000.0,705,Salaried,229000.0
7166,38,Female,Rural,HighSchool,442000.0,651,Self-employed,66000.0
7167,68,Male,Rural,HighSchool,1428000.0,653,Retired,800000.0
7168,38,Male,Urban,Masters,1653000.0,725,Salaried,198000.0
7169,56,Male,Rural,Graduation,1071000.0,682,Salaried,96000.0
7170,40,Male,Suburb,Masters,2242000.0,736,Salaried,830000.0
7171,32,Male,Urban,Graduation,2105000.0,747,Salaried,210000.0
7172,36,Female,Rural,HighSchool,626000.0,632,Salaried,119000.0
7173,37,Female,Suburb,Graduation,822000.0,663,Salaried,156000.0
7174,49,Female,Suburb,Masters,782000.0,660,Salaried,219000.0
7175,60,Female,Urban,HighSchool,490000.0,775,Salaried,69000.0
7176,45,Female,Urban,Masters,1805000.0,693,Salaried,307000.0
7177,57,Female,Rural,Graduation,871000.0,717,Salaried,235000.0
7178,25,Male,Rural,PostDoc,1823000.0,660,Self-employed,164000.0
7179,33,Male,Rural,Masters,5174000.0,702,Salaried,1345000.0
7180,29,Male,Suburb,Masters,3451000.0,671,Salaried,966000.0
7181,44,Male,Suburb,HighSchool,564000.0,609,Business,141000.0
7182,34,Male,Rural,HighSchool,801000.0,670,Self-employed,176000.0
7183,50,Male,Urban,Graduation,905000.0,711,Salaried,127000.0
7184,26,Male,Suburb,Graduation,2489000.0,850,Business,348000.0
7185,40,Male,Suburb,Graduation,1433000.0,635,Retired,301000.0
7186,50,Male,Rural,HighSchool,1538000.0,694,Salaried,292000.0
7187,18,Male,Urban,Graduation,676000.0,712,Salaried,101000.0
7188,71,Female,Suburb,HighSchool,2499000.0,741,Retired,750000.0
7189,35,Male,Urban,Graduation,1040000.0,681,Salaried,291000.0
7190,18,Female,Suburb,Graduation,415000.0,671,Self-employed,133000.0
7191,42,Female,Urban,Masters,2033000.0,737,Business,1260000.0
7192,40,Female,Urban,Graduation,979000.0,735,Salaried,470000.0
7193,38,Female,Suburb,PostDoc,5129000.0,743,Salaried,821000.0
7194,54,Female,Urban,PostDoc,2744000.0,733,Self-employed,494000.0
7195,51,Male,Suburb,Graduation,2058000.0,620,Salaried,268000.0
7196,44,Female,Suburb,HighSchool,604000.0,736,Self-employed,230000.0
7197,46,Female,Urban,HighSchool,570000.0,707,Salaried,97000.0
7198,38,Female,Suburb,Masters,2108000.0,588,Retired,379000.0
7199,66,Male,Urban,Graduation,2389000.0,730,Retired,478000.0
7200,18,Male,Suburb,Graduation,460000.0,678,Self-employed,87000.0
7201,42,Female,Urban,HighSchool,1315000.0,750,Salaried,145000.0
7202,40,Female,Suburb,HighSchool,1292000.0,688,Salaried,543000.0
7203,52,Female,Suburb,HighSchool,799000.0,728,Self-employed,400000.0
7204,27,Male,Rural,Graduation,1052000.0,724,Self-employed,158000.0
7205,18,Male,Suburb,Graduation,267000.0,646,Self-employed,109000.0
7206,42,Male,Suburb,Graduation,3488000.0,766,Retired,558000.0
7207,44,Male,Urban,Masters,1932000.0,659,Retired,773000.0
7208,62,Male,Urban,Graduation,3029000.0,654,Business,1090000.0
7209,20,Male,Urban,Graduation,766000.0,750,Business,100000.0
7210,57,Male,Urban,HighSchool,982000.0,708,Salaried,226000.0
7211,75,Male,Rural,Graduation,2580000.0,808,Retired,800000.0
7212,34,Male,Rural,HighSchool,595000.0,643,Salaried,280000.0
7213,20,Female,Urban,Graduation,473000.0,733,Self-employed,246000.0
7214,33,Female,Urban,HighSchool,693000.0,722,Salaried,284000.0
7215,40,Female,Urban,Masters,1066000.0,763,Self-employed,213000.0
7216,48,Male,Urban,Masters,1547000.0,772,Self-employed,356000.0
7217,31,Female,Suburb,Graduation,895000.0,737,Salaried,179000.0
7218,63,Male,Urban,Graduation,1851000.0,726,Retired,222000.0
7219,23,Female,Suburb,Graduation,790000.0,700,Salaried,190000.0
7220,18,Female,Urban,Graduation,544000.0,701,Salaried,87000.0
7221,56,Female,Rural,Graduation,1822000.0,744,Salaried,292000.0
7222,18,Female,Rural,HighSchool,813000.0,729,Self-employed,89000.0
7223,36,Male,Urban,Masters,1026000.0,729,Salaried,185000.0
7224,80,Male,Rural,HighSchool,1225000.0,696,Retired,147000.0
7225,39,Female,Rural,Graduation,1988000.0,631,Self-employed,934000.0
7226,23,Male,Rural,HighSchool,671000.0,668,Self-employed,127000.0
7227,39,Male,Rural,Masters,1167000.0,671,Salaried,327000.0
7228,39,Female,Suburb,Graduation,1538000.0,711,Salaried,138000.0
7229,42,Male,Suburb,Graduation,1417000.0,755,Self-employed,269000.0
7230,49,Female,Suburb,HighSchool,971000.0,696,Salaried,78000.0
7231,24,Female,Suburb,Masters,1764000.0,656,Salaried,706000.0
7232,65,Male,Urban,HighSchool,387000.0,610,Retired,77000.0
7233,43,Male,Rural,Graduation,1314000.0,678,Salaried,355000.0
7234,50,Male,Rural,PostDoc,5760000.0,651,Self-employed,864000.0
7235,30,Male,Urban,HighSchool,1451000.0,741,Salaried,363000.0
7236,59,Male,Urban,Graduation,2812000.0,734,Self-employed,1378000.0
7237,36,Male,Suburb,HighSchool,779000.0,661,Salaried,187000.0
7238,44,Male,Suburb,Graduation,2050000.0,717,Salaried,348000.0
7239,26,Male,Rural,Graduation,1496000.0,704,Self-employed,254000.0
7240,25,Female,Urban,Masters,1565000.0,648,Business,141000.0
7241,50,Female,Rural,HighSchool,1616000.0,719,Salaried,323000.0
7242,33,Female,Urban,Graduation,912000.0,703,Salaried,201000.0
7243,27,Male,Suburb,Masters,1717000.0,741,Self-employed,498000.0
7244,30,Male,Rural,Masters,2970000.0,695,Salaried,832000.0
7245,50,Female,Rural,Graduation,983000.0,772,Business,167000.0
7246,30,Male,Urban,HighSchool,363000.0,671,Self-employed,109000.0
7247,38,Male,Rural,Graduation,829000.0,630,Salaried,348000.0
7248,40,Female,Suburb,Graduation,1725000.0,710,Salaried,794000.0
7249,18,Male,Rural,HighSchool,1791000.0,760,Salaried,287000.0
7250,18,Male,Urban,Graduation,1823000.0,644,Self-employed,383000.0
7251,45,Female,Rural,Graduation,2171000.0,687,Salaried,651000.0
7252,28,Female,Suburb,HighSchool,1504000.0,729,Self-employed,165000.0
7253,55,Male,Urban,Graduation,1897000.0,589,Salaried,398000.0
7254,54,Male,Urban,Graduation,1192000.0,809,Salaried,191000.0
7255,50,Female,Suburb,Graduation,1507000.0,713,Salaried,437000.0
7256,67,Female,Urban,Masters,2531000.0,679,Business,405000.0
7257,38,Male,Urban,HighSchool,487000.0,742,Self-employed,93000.0
7258,49,Female,Rural,Graduation,1386000.0,701,Business,194000.0
7259,31,Female,Urban,Masters,879000.0,674,Salaried,53000.0
7260,76,Male,Rural,Graduation,1706000.0,738,Self-employed,256000.0
7261,69,Female,Suburb,Graduation,1794000.0,718,Retired,646000.0
7262,40,Female,Suburb,Masters,1983000.0,603,Salaried,178000.0
7263,45,Male,Suburb,HighSchool,1993000.0,682,Self-employed,458000.0
7264,60,Female,Suburb,Graduation,1909000.0,672,Salaried,401000.0
7265,37,Male,Urban,Masters,5030000.0,682,Salaried,704000.0
7266,30,Female,Urban,Graduation,609000.0,716,Salaried,189000.0
7267,53,Female,Rural,Masters,3898000.0,589,Self-employed,702000.0
7268,41,Male,Rural,HighSchool,912000.0,748,Self-employed,164000.0
7269,42,Female,Rural,Graduation,1349000.0,672,Salaried,553000.0
7270,27,Female,Urban,Masters,933000.0,738,Business,65000.0
7271,18,Male,Rural,HighSchool,695000.0,671,Salaried,56000.0
7272,43,Male,Urban,Masters,6995000.0,684,Business,3078000.0
7273,53,Male,Suburb,Graduation,2002000.0,794,Salaried,721000.0
7274,36,Female,Urban,PostDoc,2955000.0,648,Salaried,975000.0
7275,61,Female,Suburb,Masters,2942000.0,673,Retired,2471000.0
7276,29,Female,Rural,Graduation,1600000.0,667,Salaried,480000.0
7277,24,Male,Urban,Graduation,2415000.0,780,Retired,555000.0
7278,38,Male,Rural,Graduation,1120000.0,633,Business,112000.0
7279,38,Male,Rural,Masters,2314000.0,743,Retired,486000.0
7280,51,Male,Suburb,Graduation,1576000.0,618,Salaried,221000.0
7281,28,Male,Rural,PostDoc,2154000.0,636,Self-employed,409000.0
7282,60,Male,Urban,HighSchool,1115000.0,660,Salaried,56000.0
7283,69,Male,Rural,Graduation,4048000.0,683,Retired,364000.0
7284,39,Female,Suburb,HighSchool,576000.0,751,Salaried,98000.0
7285,58,Female,Suburb,HighSchool,1191000.0,688,Salaried,274000.0
7286,24,Female,Rural,Graduation,1352000.0,725,Salaried,189000.0
7287,56,Male,Suburb,Graduation,1651000.0,667,Self-employed,314000.0
7288,55,Female,Rural,HighSchool,1191000.0,703,Self-employed,167000.0
7289,52,Female,Suburb,Graduation,1929000.0,751,Salaried,231000.0
7290,39,Female,Rural,PostDoc,1989000.0,731,Salaried,577000.0
7291,18,Male,Rural,Graduation,972000.0,727,Salaried,126000.0
7292,30,Male,Urban,Graduation,1200000.0,607,Salaried,132000.0
7293,30,Male,Urban,Masters,1120000.0,669,Self-employed,706000.0
7294,25,Male,Rural,Graduation,1157000.0,706,Salaried,278000.0
7295,41,Female,Urban,HighSchool,808000.0,689,Salaried,178000.0
7296,33,Female,Urban,Masters,5427000.0,673,Business,814000.0
7297,27,Male,Suburb,HighSchool,449000.0,656,Self-employed,130000.0
7298,24,Male,Urban,HighSchool,1067000.0,749,Self-employed,213000.0
7299,29,Female,Suburb,Graduation,1511000.0,716,Salaried,166000.0
7300,56,Male,Urban,Graduation,2780000.0,743,Salaried,1307000.0
7301,30,Female,Urban,Graduation,810000.0,818,Salaried,73000.0
7302,32,Female,Rural,Graduation,485000.0,606,Self-employed,126000.0
7303,33,Male,Urban,Graduation,1195000.0,713,Salaried,108000.0
7304,45,Female,Rural,Graduation,2158000.0,688,Salaried,561000.0
7305,46,Male,Rural,HighSchool,740000.0,758,Retired,326000.0
7306,18,Female,Rural,HighSchool,544000.0,749,Salaried,54000.0
7307,55,Female,Rural,HighSchool,2580000.0,692,Salaried,1058000.0
7308,61,Female,Urban,Graduation,1213000.0,706,Retired,206000.0
7309,24,Male,Rural,Masters,2746000.0,751,Salaried,577000.0
7310,25,Male,Urban,Graduation,687000.0,736,Self-employed,41000.0
7311,33,Male,Urban,PostDoc,5161000.0,791,Self-employed,1393000.0
7312,28,Male,Suburb,HighSchool,663000.0,713,Business,86000.0
7313,43,Female,Suburb,Masters,2864000.0,683,Self-employed,487000.0
7314,18,Male,Suburb,Graduation,726000.0,656,Salaried,232000.0
7315,23,Female,Rural,Graduation,1140000.0,710,Salaried,182000.0
7316,63,Male,Urban,HighSchool,1133000.0,653,Retired,113000.0
7317,26,Male,Urban,Graduation,562000.0,705,Salaried,225000.0
7318,58,Female,Rural,HighSchool,775000.0,786,Self-employed,132000.0
7319,45,Male,Suburb,Graduation,1678000.0,748,Salaried,285000.0
7320,18,Female,Suburb,Graduation,687000.0,631,Salaried,192000.0
7321,49,Male,Urban,Masters,2627000.0,608,Self-employed,788000.0
7322,38,Female,Urban,Graduation,1228000.0,614,Self-employed,688000.0
7323,33,Female,Urban,Graduation,1698000.0,670,Self-employed,255000.0
7324,43,Female,Suburb,Masters,2062000.0,683,Salaried,247000.0
7325,47,Male,Urban,HighSchool,2893000.0,755,Self-employed,665000.0
7326,50,Male,Suburb,Masters,909000.0,740,Business,255000.0
7327,57,Female,Suburb,Graduation,1127000.0,728,Salaried,225000.0
7328,46,Female,Suburb,HighSchool,1220000.0,669,Salaried,256000.0
7329,19,Male,Rural,HighSchool,654000.0,671,Salaried,150000.0
7330,32,Male,Rural,HighSchool,906000.0,666,Business,163000.0
7331,80,Male,Urban,HighSchool,244000.0,770,Retired,34000.0
7332,50,Male,Suburb,Graduation,1419000.0,668,Self-employed,184000.0
7333,75,Female,Urban,Graduation,1993000.0,626,Retired,259000.0
